CustomerID,Tenure_Months,Monthly_Charges,Total_Tickets,Contract_Type,Tech_Support,Churn
2727,27,119.41,7,Month-to-month,No,1
2728,46,119.41,2,Month-to-month,No,0
2729,64,119.41,2,Month-to-month,Yes,0
2730,51,119.41,0,One year,No,0
2731,50,119.41,2,Two year,No,0
2732,6,119.41,0,Month-to-month,Yes,1
2733,59,119.41,7,One year,Yes,0
2734,15,119.41,0,Month-to-month,No,0
2735,30,119.41,4,Month-to-month,No,0
2736,42,119.41,8,One year,Yes,1
2737,37,119.41,6,Month-to-month,No,1
2738,42,119.41,3,One year,Yes,0
2739,35,119.41,8,Month-to-month,No,1
2740,6,119.41,8,Two year,No,1
2741,68,119.41,1,Month-to-month,No,0
2742,18,119.41,9,One year,No,1
2743,29,119.41,9,Two year,No,0
2744,59,119.41,5,Month-to-month,Yes,0
2745,47,119.41,3,Month-to-month,Yes,0
2746,17,119.41,7,Month-to-month,No,1
2747,22,119.41,6,One year,No,0
2748,68,119.41,6,Month-to-month,Yes,1
2749,69,119.41,9,Month-to-month,No,1
2750,37,119.41,8,One year,No,1
2751,49,119.41,4,Month-to-month,No,0
2752,13,119.41,5,One year,No,0
2753,34,119.41,0,Month-to-month,Yes,0
2754,53,119.41,5,Month-to-month,Yes,0
2755,51,119.41,1,One year,No,0
2756,3,119.41,5,One year,No,0
2757,42,119.41,8,Month-to-month,No,1
2758,32,119.41,7,Month-to-month,No,1
2759,51,119.41,8,Month-to-month,No,1
2760,46,119.41,9,Month-to-month,Yes,1
2761,21,119.41,7,Month-to-month,Yes,1
2762,44,119.41,2,Month-to-month,No,0
2763,11,119.41,7,One year,Yes,1
2764,68,119.41,5,One year,No,0
2765,1,119.41,5,Month-to-month,No,1
2766,63,119.41,5,Month-to-month,No,0
2767,24,119.41,2,Month-to-month,Yes,0
2768,13,119.41,9,One year,Yes,0
2769,11,119.41,0,Two year,No,0
2770,51,119.41,3,One year,No,0
2771,17,119.41,9,One year,No,1
2772,24,119.41,5,Two year,Yes,0
2773,19,119.41,9,Month-to-month,Yes,1
2774,37,119.41,1,Month-to-month,No,0
2775,8,119.41,6,One year,No,1
2776,28,119.41,6,Month-to-month,No,1
2777,5,119.41,3,One year,No,0
2778,17,119.41,3,One year,No,0
2779,36,119.41,0,One year,Yes,0
2780,19,119.41,1,Month-to-month,No,0
2781,64,119.41,8,One year,No,1
2782,11,119.41,9,One year,No,1
2783,54,119.41,7,Two year,Yes,0
2784,45,119.41,7,One year,Yes,0
2785,47,119.41,8,Two year,No,0
2786,12,119.41,6,Month-to-month,Yes,1
2787,21,119.41,8,Month-to-month,No,1
2788,11,119.41,9,Month-to-month,Yes,1
2789,5,119.41,1,Month-to-month,Yes,1
2790,56,119.41,5,Two year,No,0
2791,20,119.41,2,Two year,No,0
2792,41,119.41,5,Month-to-month,No,0
2793,46,119.41,2,Month-to-month,Yes,0
2794,12,119.41,7,Month-to-month,No,1
2795,70,119.41,3,Two year,Yes,0
2796,17,119.41,9,Month-to-month,Yes,1
2797,19,119.41,5,Month-to-month,No,0
2798,26,119.41,8,Month-to-month,Yes,1
2799,48,119.41,1,Month-to-month,No,0
2800,52,119.41,1,Two year,No,0
2801,70,119.41,6,Month-to-month,No,1
2802,55,119.41,1,Month-to-month,No,0
2803,33,119.41,1,Month-to-month,No,0
2804,62,119.41,3,Month-to-month,Yes,0
2805,23,119.41,8,One year,No,0
2806,15,119.41,7,Month-to-month,No,1
2807,27,119.41,1,Month-to-month,No,0
2808,64,119.41,7,Two year,Yes,0
2809,51,119.41,3,Month-to-month,No,0
2810,53,119.41,1,One year,No,0
2811,51,119.41,9,Month-to-month,No,1
2812,47,119.41,6,Month-to-month,No,1
2813,4,119.41,5,One year,No,0
2814,7,119.41,9,Two year,No,1
2815,35,119.41,4,One year,No,0
2816,48,119.41,0,Month-to-month,Yes,0
2817,45,119.41,1,Month-to-month,Yes,0
2818,19,119.41,7,Month-to-month,No,1
2819,63,119.41,0,One year,No,0
2820,38,119.41,2,One year,No,0
2821,67,119.41,1,Month-to-month,No,0
2822,59,119.41,4,One year,No,0
2823,69,119.41,3,One year,Yes,0
2824,13,119.41,6,Month-to-month,No,1
2825,47,119.41,4,One year,No,0
2826,61,119.41,7,Month-to-month,No,1
2827,31,119.41,3,Month-to-month,No,0
2828,22,119.41,5,Two year,Yes,0
2829,43,119.41,3,Month-to-month,No,0
2830,67,119.41,1,Month-to-month,No,0
2831,54,119.41,0,One year,No,0
2832,10,119.41,0,Two year,No,0
2833,42,119.41,7,Two year,No,1
2834,64,119.41,3,One year,No,0
2835,21,119.41,4,Month-to-month,No,0
2836,66,119.41,7,Two year,No,0
2837,41,119.41,6,One year,Yes,1
2838,24,119.41,7,Month-to-month,No,1
2839,35,119.41,7,Two year,No,1
2840,56,119.41,5,Month-to-month,No,0
2841,30,119.41,9,Month-to-month,No,1
2842,57,119.41,1,Two year,No,0
2843,47,119.41,5,One year,No,0
2844,35,119.41,0,Month-to-month,No,0
2845,19,119.41,0,Month-to-month,No,0
2846,8,119.41,2,One year,No,0
2847,26,119.41,2,Month-to-month,No,0
2848,71,119.41,4,Month-to-month,No,0
2849,30,119.41,0,One year,Yes,0
2850,7,119.41,9,Two year,No,1
2851,67,119.41,5,One year,No,0
2852,65,119.41,6,One year,No,1
2853,36,119.41,9,One year,No,1
2854,25,119.41,2,One year,No,0
2855,37,119.41,3,Month-to-month,Yes,0
2856,1,119.41,9,Two year,No,1
2857,15,119.41,9,Month-to-month,Yes,1
2858,37,119.41,9,Month-to-month,No,1
2859,13,119.41,9,Month-to-month,No,1
2860,8,119.41,9,One year,No,1
2861,5,119.41,2,Month-to-month,No,1
2862,60,119.41,0,Month-to-month,No,0
2863,1,119.41,7,One year,No,1
2864,36,119.41,9,Two year,No,1
2865,35,119.41,9,One year,No,1
2866,66,119.41,1,Month-to-month,No,0
2867,63,119.41,0,Month-to-month,No,0
2868,23,119.41,7,One year,No,0
2869,9,119.41,6,Month-to-month,No,1
2870,34,119.41,6,One year,No,0
2871,46,119.41,3,Month-to-month,Yes,0
2872,4,119.41,8,Two year,No,1
2873,30,119.41,5,Month-to-month,No,0
2874,3,119.41,1,Month-to-month,No,1
2875,14,119.41,0,Two year,Yes,0
2876,60,119.41,0,Month-to-month,No,0
2877,45,119.41,8,Month-to-month,Yes,1
2878,34,119.41,3,Two year,Yes,0
2879,45,119.41,4,Month-to-month,No,0
2880,61,119.41,2,Month-to-month,No,0
2881,16,119.41,3,Month-to-month,No,0
2882,66,119.41,7,Month-to-month,No,1
2883,40,119.41,3,Month-to-month,No,0
2884,17,119.41,8,One year,Yes,1
2885,34,119.41,8,One year,Yes,0
2886,16,119.41,5,Month-to-month,No,0
2887,60,119.41,1,Month-to-month,Yes,0
2888,66,119.41,9,Two year,Yes,1
2889,66,119.41,6,Two year,No,0
2890,13,119.41,8,Month-to-month,No,1
2891,56,119.41,5,Two year,No,0
2892,31,119.41,2,One year,No,0
2893,34,119.41,6,Month-to-month,No,1
2894,39,119.41,4,Month-to-month,No,0
2895,67,119.41,0,Month-to-month,No,0
2896,8,119.41,2,Two year,No,0
2897,55,119.41,4,One year,No,0
2898,27,119.41,6,One year,Yes,1
2899,53,119.41,2,Month-to-month,No,0
2900,39,119.41,5,One year,Yes,0
2901,65,119.41,4,One year,No,0
2902,17,119.41,0,Two year,No,0
2903,30,119.41,9,Month-to-month,Yes,1
2904,53,119.41,5,One year,Yes,0
2905,13,119.41,7,Month-to-month,No,1
2906,21,119.41,0,One year,No,0
2907,19,119.41,1,One year,No,0
2908,53,119.41,3,Month-to-month,No,0
2909,19,119.41,1,One year,No,0
2910,57,119.41,8,Month-to-month,No,1
2911,25,119.41,9,Two year,Yes,1
2912,31,119.41,7,Month-to-month,Yes,1
2913,55,119.41,7,One year,No,0
2914,23,119.41,3,Two year,No,0
2915,32,119.41,4,Month-to-month,Yes,0
2916,62,119.41,3,One year,No,0
2917,10,119.41,8,Month-to-month,No,1
2918,54,119.41,1,Month-to-month,No,0
2919,52,119.41,7,One year,No,0
2920,20,119.41,1,One year,No,0
2921,32,119.41,0,Two year,Yes,0
2922,14,119.41,9,Two year,Yes,1
2923,50,119.41,2,One year,No,0
2924,28,119.41,8,One year,No,0
2925,53,119.41,2,Two year,No,0
2926,24,119.41,8,Month-to-month,No,1
2927,22,119.41,6,Month-to-month,No,1
2928,30,119.41,9,Month-to-month,No,1
2929,63,119.41,0,Two year,Yes,0
2930,4,119.41,9,One year,Yes,1
2931,59,119.41,4,One year,No,0
2932,8,119.41,8,Month-to-month,No,1
2933,12,119.41,2,Two year,No,0
2934,31,119.41,8,Month-to-month,No,1
2935,34,119.41,4,One year,No,0
2936,49,119.41,8,Month-to-month,No,1
2937,57,119.41,9,Month-to-month,No,1
2938,26,119.41,5,One year,No,0
2939,18,119.41,8,Two year,Yes,0
2940,38,119.41,6,Month-to-month,Yes,1
2941,50,119.41,6,Month-to-month,No,1
2942,8,119.41,7,Month-to-month,No,1
2943,41,119.41,6,Month-to-month,Yes,1
2944,6,119.41,8,Month-to-month,No,1
2945,69,119.41,8,One year,No,0
2946,44,119.41,5,Two year,No,0
2947,64,119.41,6,Month-to-month,No,1
2948,29,119.41,1,One year,No,0
2949,28,119.41,8,Month-to-month,No,1
2950,11,119.41,0,Month-to-month,Yes,1
2951,65,119.41,0,Month-to-month,Yes,0
2952,19,119.41,2,One year,No,0
2953,9,119.41,5,Month-to-month,No,1
2954,27,119.41,4,Month-to-month,No,0
2955,34,119.41,1,Month-to-month,Yes,0
2956,44,119.41,8,Month-to-month,No,1
2957,68,119.41,9,Month-to-month,Yes,1
2958,15,119.41,3,Two year,No,0
2959,51,119.41,3,One year,No,0
2960,13,119.41,4,Two year,Yes,0
2961,49,119.41,7,Month-to-month,No,1
2962,70,119.41,9,Month-to-month,Yes,1
2963,56,119.41,3,Month-to-month,No,0
2964,51,119.41,4,Month-to-month,Yes,0
2965,37,119.41,3,One year,No,0
2966,17,119.41,5,Month-to-month,No,0
2967,58,119.41,2,Month-to-month,No,0
2968,29,119.41,7,One year,Yes,1
2969,33,119.41,5,Month-to-month,No,0
2970,60,119.41,9,Two year,No,0
2971,55,119.41,4,Month-to-month,No,0
2972,10,119.41,1,One year,Yes,0
2973,47,119.41,9,Month-to-month,No,1
2974,23,119.41,9,Two year,No,1
2975,21,119.41,6,Month-to-month,Yes,1
2976,13,119.41,1,One year,Yes,0
2977,33,119.41,0,Month-to-month,No,0
2978,24,119.41,6,One year,Yes,1
2979,11,119.41,4,Month-to-month,No,1
2980,17,119.41,0,Month-to-month,No,0
2981,68,119.41,3,Two year,No,0
2982,47,119.41,3,Two year,No,0
2983,25,119.41,9,Month-to-month,Yes,1
2984,21,119.41,6,Two year,No,1
2985,12,119.41,8,Month-to-month,No,1
2986,37,119.41,1,Two year,No,0
2987,42,119.41,0,One year,No,0
2988,17,119.41,1,Month-to-month,No,0
2989,48,119.41,6,Two year,Yes,1
2990,28,119.41,9,Two year,No,0
2991,41,119.41,5,Month-to-month,Yes,0
2992,47,119.41,3,One year,Yes,0
2993,18,119.41,0,Month-to-month,Yes,0
2994,71,119.41,0,Two year,No,0
2995,13,119.41,4,One year,No,0
2996,13,119.41,0,Month-to-month,No,0
2997,31,119.41,6,One year,No,0
2998,2,119.41,0,One year,No,0
2999,16,119.41,0,One year,No,0
3000,9,119.41,1,Month-to-month,No,1
3001,38,119.41,9,Month-to-month,No,1
3002,54,119.41,2,One year,No,0
3003,56,119.41,0,Month-to-month,No,0
3004,45,119.41,8,Month-to-month,No,1
3005,34,119.41,9,One year,Yes,0
3006,9,119.41,7,Month-to-month,No,1
3007,8,119.41,4,One year,Yes,0
3008,7,119.41,1,One year,Yes,0
3009,36,119.41,4,One year,No,0
3010,18,119.41,5,Month-to-month,No,0
3011,3,119.41,0,Month-to-month,No,1
3012,28,119.41,3,Month-to-month,No,0
3013,70,119.41,8,Two year,No,1
3014,44,119.41,1,Month-to-month,No,0
3015,21,119.41,4,Two year,No,0
3016,28,119.41,0,One year,No,0
3017,54,119.41,3,Two year,No,0
3018,54,119.41,3,Month-to-month,No,0
3019,65,119.41,5,Month-to-month,No,0
3020,21,119.41,9,Two year,Yes,1
3021,13,119.41,8,Month-to-month,No,1
3022,57,119.41,2,Month-to-month,Yes,0
3023,49,119.41,8,Month-to-month,No,1
3024,54,119.41,5,Two year,No,0
3025,10,119.41,6,One year,No,1
3026,53,119.41,9,One year,Yes,1
3027,44,119.41,1,One year,Yes,0
3028,47,119.41,9,Month-to-month,No,1
3029,53,119.41,5,One year,Yes,0
3030,46,119.41,5,Month-to-month,No,0
3031,13,119.41,1,Two year,No,0
3032,37,119.41,1,Month-to-month,No,0
3033,24,119.41,1,Month-to-month,No,0
3034,2,119.41,9,One year,No,1
3035,14,119.41,0,Month-to-month,No,0
3036,10,119.41,4,One year,Yes,0
3037,35,119.41,7,Month-to-month,No,1
3038,25,119.41,1,Month-to-month,No,0
3039,3,119.41,4,Month-to-month,Yes,1
3040,17,119.41,7,One year,Yes,0
3041,12,119.41,9,Month-to-month,Yes,1
3042,54,119.41,4,One year,No,0
3043,24,119.41,1,Month-to-month,No,0
3044,29,119.41,2,Month-to-month,No,0
3045,43,119.41,5,Month-to-month,No,0
3046,25,119.41,4,Two year,No,0
3047,60,119.41,3,One year,No,0
3048,65,119.41,3,Month-to-month,No,0
3049,28,119.41,4,One year,No,0
3050,16,119.41,1,Two year,No,0
3051,47,119.41,8,Month-to-month,No,1
3052,58,119.41,1,Two year,No,0
3053,27,119.41,9,Month-to-month,Yes,1
3054,53,119.41,1,Two year,No,0
3055,42,119.41,9,One year,Yes,0
3056,59,119.41,8,Month-to-month,Yes,1
3057,47,119.41,2,Month-to-month,No,0
3058,34,119.41,9,Two year,No,1
3059,37,119.41,6,One year,No,0
3060,6,119.41,3,One year,No,0
3061,7,119.41,5,Month-to-month,No,1
3062,25,119.41,3,Month-to-month,No,0
3063,33,119.41,9,Month-to-month,No,1
3064,55,119.41,6,Month-to-month,No,1
3065,58,119.41,0,One year,Yes,0
3066,7,119.41,2,Two year,No,0
3067,57,119.41,2,One year,No,0
3068,12,119.41,0,Month-to-month,Yes,0
3069,16,119.41,5,One year,No,0
3070,43,119.41,8,Two year,Yes,1
3071,7,119.41,7,One year,Yes,1
3072,51,119.41,6,One year,No,1
3073,32,119.41,9,Two year,No,1
3074,8,119.41,7,One year,No,1
3075,45,119.41,5,Month-to-month,No,0
3076,59,119.41,8,Month-to-month,No,1
3077,4,119.41,2,Two year,No,0
3078,67,119.41,9,Month-to-month,No,1
3079,29,119.41,9,Month-to-month,Yes,1
3080,29,119.41,8,Month-to-month,No,1
3081,28,119.41,3,One year,No,0
3082,44,119.41,6,Two year,No,0
3083,4,119.41,8,Month-to-month,No,1
3084,9,119.41,1,One year,No,0
3085,5,119.41,1,Two year,Yes,0
3086,56,119.41,8,Month-to-month,No,1
3087,50,119.41,2,Month-to-month,No,0
3088,15,119.41,8,Two year,No,0
3089,32,119.41,4,Month-to-month,No,0
3090,28,119.41,5,One year,Yes,0
3091,22,119.41,1,One year,No,0
3092,17,119.41,7,Month-to-month,No,1
3093,59,119.41,8,Two year,Yes,0
3094,71,119.41,1,Month-to-month,No,0
3095,57,119.41,5,Month-to-month,No,0
3096,26,119.41,5,Month-to-month,No,0
3097,25,119.41,7,Month-to-month,Yes,1
3098,10,119.41,9,Two year,No,1
3099,45,119.41,4,One year,Yes,0
3100,11,119.41,8,Two year,No,1
3101,53,119.41,0,Month-to-month,Yes,0
3102,68,119.41,8,One year,Yes,1
3103,28,119.41,9,One year,No,0
3104,65,119.41,6,Two year,Yes,1
3105,49,119.41,3,One year,No,0
3106,47,119.41,2,Month-to-month,No,0
3107,52,119.41,9,Month-to-month,No,1
3108,54,119.41,5,Month-to-month,No,0
3109,60,119.41,0,One year,No,0
3110,57,119.41,2,Two year,No,0
3111,47,119.41,1,Month-to-month,No,0
3112,31,119.41,8,Month-to-month,Yes,1
3113,46,119.41,2,Month-to-month,No,0
3114,26,119.41,1,One year,No,0
3115,5,119.41,3,Month-to-month,No,1
3116,52,119.41,1,Month-to-month,No,0
3117,54,119.41,0,Month-to-month,Yes,0
3118,33,119.41,5,One year,No,0
3119,50,119.41,9,One year,No,1
3120,38,119.41,7,One year,No,1
3121,27,119.41,9,Month-to-month,No,1
3122,15,119.41,9,Month-to-month,No,1
3123,61,119.41,1,Month-to-month,Yes,0
3124,21,119.41,8,Month-to-month,No,1
3125,46,119.41,2,Month-to-month,No,0
3126,69,119.41,7,Month-to-month,No,1
3127,6,119.41,7,One year,No,1
3128,38,119.41,2,Month-to-month,No,0
3129,62,119.41,2,Month-to-month,No,0
3130,62,119.41,5,Two year,No,0
3131,46,119.41,0,One year,No,0
3132,13,119.41,3,One year,Yes,0
3133,3,119.41,0,Two year,Yes,0
3134,6,119.41,2,Month-to-month,No,1
3135,8,119.41,8,One year,No,1
3136,44,119.41,4,One year,No,0
3137,33,119.41,4,Month-to-month,Yes,0
3138,50,119.41,3,Month-to-month,No,0
3139,11,119.41,2,Month-to-month,Yes,1
3140,28,119.41,4,Month-to-month,No,0
3141,70,119.41,3,Month-to-month,Yes,0
3142,41,119.41,7,Month-to-month,No,1
3143,16,119.41,3,Month-to-month,Yes,0
3144,68,119.41,7,Month-to-month,Yes,1
3145,48,119.41,5,Month-to-month,No,0
3146,56,119.41,4,Month-to-month,Yes,0
3147,64,119.41,3,Month-to-month,No,0
3148,59,119.41,3,One year,No,0
3149,62,119.41,3,Month-to-month,Yes,0
3150,11,119.41,8,Two year,No,1
3151,18,119.41,3,Two year,No,0
3152,19,119.41,8,One year,No,1
3153,55,119.41,9,One year,No,0
3154,26,119.41,5,Month-to-month,Yes,0
3155,6,119.41,9,Month-to-month,Yes,1
3156,4,119.41,6,Two year,Yes,1
3157,29,119.41,9,Month-to-month,No,1
3158,59,119.41,2,Two year,No,0
3159,17,119.41,7,One year,Yes,1
3160,43,119.41,2,Month-to-month,No,0
3161,66,119.41,0,Month-to-month,Yes,0
3162,34,119.41,9,One year,No,0
3163,8,119.41,4,Month-to-month,Yes,1
3164,13,119.41,1,Month-to-month,Yes,0
3165,8,119.41,9,One year,No,1
3166,65,119.41,5,One year,Yes,0
3167,43,119.41,9,Month-to-month,No,1
3168,39,119.41,8,Month-to-month,No,1
3169,59,119.41,0,Two year,No,0
3170,44,119.41,3,One year,No,0
3171,9,119.41,0,One year,No,0
3172,37,119.41,0,Two year,No,0
3173,36,119.41,7,Month-to-month,No,1
3174,28,119.41,1,Month-to-month,No,0
3175,42,119.41,0,Two year,No,0
3176,43,119.41,7,One year,No,1
3177,42,119.41,3,Month-to-month,No,0
3178,66,119.41,2,Month-to-month,No,0
3179,55,119.41,3,One year,No,0
3180,48,119.41,4,Month-to-month,Yes,0
3181,22,119.41,0,Two year,Yes,0
3182,27,119.41,0,Month-to-month,Yes,0
3183,67,119.41,2,Month-to-month,Yes,0
3184,13,119.41,5,Month-to-month,Yes,0
3185,45,119.41,0,One year,No,0
3186,10,119.41,1,Two year,Yes,0
3187,9,119.41,6,One year,No,1
3188,54,119.41,0,Two year,Yes,0
3189,27,119.41,6,Month-to-month,Yes,1
3190,34,119.41,3,Month-to-month,No,0
3191,1,119.41,9,Two year,No,1
3192,32,119.41,5,Two year,No,0
3193,71,119.41,7,Two year,No,0
3194,67,119.41,8,One year,No,1
3195,20,119.41,5,Month-to-month,Yes,0
3196,35,119.41,8,Month-to-month,No,1
3197,17,119.41,3,Two year,Yes,0
3198,18,119.41,5,Month-to-month,No,0
3199,45,119.41,7,Month-to-month,No,1
3200,53,119.41,8,One year,No,0
3201,68,119.41,2,Month-to-month,Yes,0
3202,65,119.41,1,Two year,No,0
3203,1,119.41,5,Month-to-month,Yes,1
3204,58,119.41,3,One year,Yes,0
3205,26,119.41,0,One year,No,0
3206,20,119.41,7,One year,No,0
3207,10,119.41,8,Month-to-month,Yes,1
3208,59,119.41,8,Month-to-month,No,1
3209,41,119.41,1,Month-to-month,No,0
3210,5,119.41,8,Month-to-month,Yes,1
3211,65,119.41,6,One year,No,1
3212,17,119.41,4,Month-to-month,Yes,0
3213,22,119.41,6,Month-to-month,No,1
3214,41,119.41,8,Month-to-month,Yes,1
3215,68,119.41,7,One year,No,1
3216,69,119.41,5,Month-to-month,No,0
3217,11,119.41,3,Two year,No,0
3218,56,119.41,0,One year,Yes,0
3219,51,119.41,5,One year,No,0
3220,21,119.41,2,Two year,No,0
3221,26,119.41,5,Month-to-month,No,0
3222,19,119.41,5,Two year,No,0
3223,60,119.41,3,One year,Yes,0
3224,71,119.41,1,Two year,No,0
3225,47,119.41,8,Two year,No,1
3226,71,119.41,1,Month-to-month,No,0
3227,26,119.41,2,Month-to-month,No,0
3228,40,119.41,9,One year,Yes,0
3229,5,119.41,0,One year,Yes,0
3230,21,119.41,6,Month-to-month,Yes,1
3231,4,119.41,0,Month-to-month,No,1
3232,23,119.41,8,Month-to-month,No,1
3233,15,119.41,0,One year,No,0
3234,8,119.41,4,Two year,No,0
3235,41,119.41,6,One year,No,0
3236,19,119.41,2,Month-to-month,No,0
3237,46,119.41,8,Month-to-month,Yes,1
3238,28,119.41,7,Month-to-month,No,1
3239,68,119.41,2,Month-to-month,No,0
3240,15,119.41,4,Two year,No,0
3241,37,119.41,6,Month-to-month,Yes,1
3242,1,119.41,3,One year,No,0
3243,67,119.41,4,Two year,No,0
3244,24,119.41,2,Two year,No,0
3245,27,119.41,8,Month-to-month,No,1
3246,40,119.41,9,Month-to-month,No,1
3247,63,119.41,8,Month-to-month,No,1
3248,61,119.41,6,One year,No,1
3249,36,119.41,9,Two year,No,0
3250,24,119.41,1,Month-to-month,No,0
3251,24,119.41,6,Month-to-month,No,1
3252,4,119.41,6,Two year,No,1
3253,67,119.41,4,One year,No,0
3254,34,119.41,8,Two year,No,1
3255,57,119.41,2,Month-to-month,No,0
3256,49,119.41,3,Month-to-month,No,0
3257,53,119.41,0,Month-to-month,No,0
3258,23,119.41,5,Month-to-month,No,0
3259,69,119.41,3,One year,No,0
3260,53,119.41,0,Month-to-month,Yes,0
3261,62,119.41,1,Month-to-month,No,0
3262,41,119.41,2,Two year,No,0
3263,57,119.41,8,Month-to-month,No,1
3264,60,119.41,7,One year,No,0
3265,54,119.41,6,Month-to-month,Yes,1
3266,70,119.41,3,Two year,No,0
3267,57,119.41,0,Month-to-month,No,0
3268,10,119.41,7,One year,No,1
3269,40,119.41,3,Month-to-month,No,0
3270,7,119.41,2,Month-to-month,No,1
3271,38,119.41,8,One year,No,0
3272,61,119.41,9,Month-to-month,No,1
3273,3,119.41,3,Month-to-month,Yes,1
3274,51,119.41,3,Two year,Yes,0
3275,47,119.41,8,Two year,No,0
3276,68,119.41,1,Month-to-month,Yes,0
3277,38,119.41,4,Month-to-month,Yes,0
3278,36,119.41,3,Month-to-month,Yes,0
3279,41,119.41,8,Month-to-month,No,1
3280,69,119.41,4,Two year,Yes,0
3281,13,119.41,8,One year,Yes,0
3282,58,119.41,8,Month-to-month,Yes,1
3283,50,119.41,1,Two year,No,0
3284,30,119.41,8,One year,No,1
3285,62,119.41,2,One year,Yes,0
3286,25,119.41,3,Month-to-month,No,0
3287,27,119.41,0,Month-to-month,No,0
3288,51,119.41,0,One year,No,0
3289,57,119.41,0,Month-to-month,No,0
3290,47,119.41,8,Month-to-month,No,1
3291,39,119.41,7,Month-to-month,Yes,1
3292,16,119.41,4,Month-to-month,No,0
3293,22,119.41,4,One year,No,0
3294,54,119.41,8,One year,No,0
3295,21,119.41,2,Month-to-month,No,0
3296,16,119.41,2,Month-to-month,No,0
3297,59,119.41,6,One year,No,1
3298,31,119.41,8,Month-to-month,Yes,1
3299,42,119.41,5,One year,No,0
3300,32,119.41,1,One year,No,0
3301,59,119.41,0,Month-to-month,No,0
3302,34,119.41,1,One year,No,0
3303,9,119.41,0,One year,Yes,0
3304,11,119.41,9,Month-to-month,No,1
3305,10,119.41,9,Month-to-month,No,1
3306,17,119.41,8,Two year,Yes,1
3307,68,119.41,9,Month-to-month,No,1
3308,48,119.41,7,Two year,No,1
3309,52,119.41,6,One year,No,0
3310,25,119.41,2,Month-to-month,No,0
3311,21,119.41,7,Month-to-month,No,1
3312,65,119.41,1,Month-to-month,No,0
3313,63,119.41,1,Month-to-month,No,0
3314,51,119.41,9,One year,No,1
3315,36,119.41,2,Two year,No,0
3316,66,119.41,6,Two year,Yes,0
3317,15,119.41,0,Month-to-month,Yes,0
3318,39,119.41,7,Two year,No,1
3319,70,119.41,6,Two year,Yes,0
3320,1,119.41,3,Two year,No,0
3321,23,119.41,4,Month-to-month,No,0
3322,39,119.41,9,One year,No,0
3323,57,119.41,0,One year,Yes,0
3324,34,119.41,3,Month-to-month,Yes,0
3325,41,119.41,0,Two year,Yes,0
3326,13,119.41,0,Month-to-month,No,0
3327,70,119.41,9,Month-to-month,No,1
3328,6,119.41,0,Two year,Yes,0
3329,52,119.41,6,Month-to-month,No,1
3330,3,119.41,6,Two year,No,1
3331,63,119.41,3,One year,No,0
3332,49,119.41,1,Month-to-month,Yes,0
3333,47,119.41,2,Month-to-month,No,0
3334,55,119.41,7,One year,No,0
3335,64,119.41,7,One year,No,1
3336,65,119.41,5,Two year,Yes,0
3337,67,119.41,9,Two year,Yes,0
3338,15,119.41,8,Month-to-month,No,1
3339,32,119.41,8,Month-to-month,Yes,1
3340,68,119.41,3,Two year,No,0
3341,18,119.41,0,One year,No,0
3342,43,119.41,0,Month-to-month,No,0
3343,35,119.41,9,Two year,No,1
3344,58,119.41,4,Two year,No,0
3345,33,119.41,1,One year,No,0
3346,14,119.41,5,Month-to-month,No,0
3347,34,119.41,6,One year,No,0
3348,61,119.41,0,One year,No,0
3349,4,119.41,5,Two year,No,0
3350,59,119.41,7,Two year,No,1
3351,29,119.41,4,One year,No,0
3352,6,119.41,6,One year,Yes,1
3353,49,119.41,9,Two year,No,1
3354,40,119.41,5,Month-to-month,Yes,0
3355,65,119.41,3,Month-to-month,No,0
3356,69,119.41,6,Two year,No,0
3357,27,119.41,9,Month-to-month,Yes,1
3358,6,119.41,8,Month-to-month,Yes,1
3359,13,119.41,9,Month-to-month,No,1
3360,64,119.41,9,Month-to-month,No,1
3361,62,119.41,6,Month-to-month,No,1
3362,19,119.41,4,Month-to-month,No,0
3363,43,119.41,6,Two year,No,0
3364,20,119.41,2,One year,Yes,0
3365,68,119.41,1,One year,No,0
3366,44,119.41,4,Month-to-month,Yes,0
3367,23,119.41,3,One year,No,0
3368,2,119.41,4,One year,Yes,0
3369,22,119.41,7,One year,No,1
3370,57,119.41,3,Month-to-month,No,0
3371,7,119.41,8,Month-to-month,No,1
3372,56,119.41,6,Two year,No,0
3373,67,119.41,9,One year,Yes,1
3374,16,119.41,6,One year,No,0
3375,51,119.41,7,One year,Yes,0
3376,12,119.41,5,Month-to-month,No,0
3377,53,119.41,7,One year,Yes,0
3378,5,119.41,2,Month-to-month,Yes,1
3379,27,119.41,9,One year,Yes,1
3380,12,119.41,9,Two year,No,1
3381,17,119.41,0,One year,No,0
3382,6,119.41,5,Month-to-month,No,1
3383,5,119.41,0,Month-to-month,Yes,1
3384,57,119.41,8,One year,No,1
3385,28,119.41,1,Two year,No,0
3386,69,119.41,1,One year,No,0
3387,59,119.41,6,One year,No,1
3388,33,119.41,1,Month-to-month,No,0
3389,62,119.41,9,One year,Yes,0
3390,50,119.41,7,One year,No,1
3391,19,119.41,5,Two year,No,0
3392,69,119.41,6,Month-to-month,No,1
3393,66,119.41,6,One year,No,0
3394,47,119.41,5,Month-to-month,No,0
3395,39,119.41,9,One year,No,1
3396,68,119.41,8,Two year,No,0
3397,33,119.41,8,Month-to-month,No,1
